inventory_date,operator_id,operator_name,product_item_id,product_description,product_list_price,product_inventory_price,product_inventory_quantity
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15195,"Ketchup Vima    ",21.00,21.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15196,"Mayonesa Vima",21.00,21.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15197,"Coliflor Cong",33.00,33.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15198,"Pod Regular 150 Unidades",2100.00,2100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15199,"Pod Descafeinado Aroma 150 Unidades",2700.00,2700.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15202,"Cerdo Horneado",290.00,290.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15203,"Pasta Orzo ",15.00,15.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15204,"Queso Mozarella en Agua",240.00,240.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15205,"Pan Mini Buffet Poppy Seed",10.00,10.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15206,"Pan Mini Buffet 6 Cereales",11.00,11.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15207,"Buffet Hamberguer",10.00,10.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15208,"Pan Mini Trenza",9.00,9.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15209,"Cerdo en Cuadrito",75.00,75.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15210,"Palomilla Top-But",235.00,235.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15211,"Masa de Cerdo",90.00,90.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15212,"Tubo de Calamar",120.00,120.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15213,"Paleta de Coco",383.23,383.23,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15214,"Paleta de Choco Crema ",685.71,685.71,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15215,"Mordisko Clasico ",789.60,789.60,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15216,"Paleta Magnum Almendras",1708.69,1708.69,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15217,"Paleta Magnum Clasica",1708.69,1708.69,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15218,"PAN PULGA",60.00,60.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15219,"PAN PUMPERNICKEL",85.00,85.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15220,"MINI 6 CEREALES ",6.00,6.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15237,"Helado Choco. Premiun con Cocoa",765.00,765.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15238,"Helado Vainilla E.B 2 Gls",340.00,340.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15239,"Chorizo Cocido Al Granel",131.09,131.09,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15240,"Chorizo Pamplona ",240.85,240.85,9.44
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15245,"Yogurt Deliciel Natural 2.5%",13.00,13.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15246,"Tuna Loins Sushi 20 LB",360.00,360.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15247,"Yogurt Deliciel Piña 2.5%",13.00,13.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15255,"CLOHR-5.5 (C/4 GAL)",412.00,412.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15258,"Yogurt Deliciel Coco",13.00,13.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15260,"Canela en Rama",40.00,40.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15261,"Yautia Morada",4.50,4.50,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15262,"Mango Grande",50.00,50.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15263,"Balleta Microfiber",30.00,30.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15264,"Bandeja de Aluminio Med. 100",5.00,5.00,7.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15265,"Bandeja Termo Env. Desechables sin Dividir",5.00,5.00,2.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15266,"Brillo Scotch La Maquina",6.00,6.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15267,"Calentador Externo En Gel",1200.00,1200.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15270,"Escoba Plastica Super Lola",80.00,80.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15271,"Esponja Doble Uso Bon Brill",12.00,12.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15277,"Platos Desechables Con División",500.00,500.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15279,"Servilleta Domino Paq. 500/1",30.00,30.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15281,"Servilletas Para Coctail Negra",120.00,120.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15285,"Helado Haagen Dazs de Cooffe MiniCup",15.00,15.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15292,"Helado Choco Choco 32/1",40.00,40.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15309,"Filete De Mero Basa",70.00,70.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15310,"Churrasco Wagyu (1C/30 Lb)",640.00,640.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15311,"Chivo Fresco Entero",155.00,155.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15315,"Filete De Mero Basa 8-10",50.00,50.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15316,"Filete de Pechuga Cong.",80.00,80.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15317,"Pollo Cibao Entero Congelado",42.00,42.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15318,"Tocineta Rebanada Importada",140.62,140.62,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15320,"Aceite Roland Sesame",470.00,470.00,13.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15321,"Campos Arroz (1/50 Lbs)",1400.00,1400.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15322,"Azucar Refinada",19.82,19.82,7.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15324,"Cafe Santo Domingo Molido",220.00,220.00,24.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15329,"Ketchup Victorina (7Lbs)",1860.00,1860.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15330,"Leche Gallega Entera",50.00,50.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15331,"Mayonesa Baldom",381.35,381.35,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15332,"Mayonesa Kraft 30Onz",200.00,200.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15334,"Linguine Divella 500",60.00,60.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15335,"Barilla Penne Rigate",80.00,80.00,30.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15337,"Espaghetti Divella #8",65.00,65.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15338,"Espaghetti Milano 20/4",600.00,600.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15339,"Lasagne Semola Divella",135.00,135.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15340,"Pan de Sandwich Familiar Lumijor",125.00,125.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15341,"Sazon Ranchero Baldom",55.00,55.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15342,"Tabasco Mcil Original",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15343,"Azaran Safrinas Hebras",135.00,135.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15345,"5 Pimientas La Barraca",155.00,155.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15347,"Ajonjolí Blanco Ben-ezer",115.00,115.00,1.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15349,"Vinagre Ranchero Baldom",105.00,105.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15351,"Mostaza Dijon Roland",1860.00,1860.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15355,"Caldo de Pollo Doña Gallina",203.38,203.38,1.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15356,"Sal Yodada Uson (10lbs)",122.88,122.88,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15357,"Petit Pois La Famosa",1320.00,1320.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15359,"Azúcar Pulverizada Levaban (5lbs)",300.85,300.85,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15361,"Sorbetes Envueltos",59.00,59.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15363,"Higado De Res",60.00,60.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15364,"Bl Albariño Martin Codax ",633.16,633.16,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15368,"Bayesta Amarilla 27.5x19.7",35.00,35.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15369,"Osobuco con Hueso Rebanado",65.00,65.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15370,"Rucula Cultivata",80.00,80.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15371,"Crema de Batir Whip'n Ice Chocolate 12/2 Lbs",2850.00,2850.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15372,"Crema de Batir Whip'n Ice Vainilla 12/2 Lbs",2550.00,2550.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15373,"Cava Cordon Negro Brut Feixenet",603.16,603.16,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15376,"Monk Fish (Rape)",476.00,476.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15377,"Mantequilla President Sin Sal ",1728.00,1728.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15378,"Camembert President",1728.00,1728.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15379,"Crema Chantilly Spray President",1611.50,1611.50,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15380,"Mascarpone Galbani",1726.50,1726.50,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15382,"Penne Rigate Santa Lucia (24/500Gr)",1038.50,1038.50,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15383,"Spaghetti Santa Lucia (24/500Gr)",960.50,960.50,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15384,"Cannelloni Garofalo (12/250Gr)",798.00,798.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15390,"Camarones De Sanchez",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15391,"Filete De Chillo",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15394,"Chorizo Ibérico De Bellota ",187.64,187.64,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15395,"Chorizo Cantimpalo El Cid",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15400,"Salchichon Iberico",242.30,242.30,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15401,"Aceituna Serpis Rellena de Anchoa",100.00,100.00,2.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15403,"Arroz Alberto Precocido",100.00,100.00,7.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15404,"Arroz Arboreo Divella",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15405,"Atun Bonito Ventresca",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15406,"Azucar Stevia in the Raw",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15407,"Cafe Pod Aroma 150 Unidades",100.00,100.00,2.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15409,"Casquito Delifruit Guayaba",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15410,"Coco Rayado Bakers",100.00,100.00,13.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15412,"Crema Casera De Coco",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15413,"Dark Chocolate Choklad Mork",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15414,"Disco Sussi Natural",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15419,"Harina Betty Crocker Chocolate",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15420,"Harina Betty Crocker Vainilla",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15421,"Harina Pillsbury Dark Chocolate",97.45,97.45,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15424,"Leche de Coco",50.00,50.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15425,"Lentejas Asturianas",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15427,"Maiz Baby Roland",88.98,88.98,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15430,"Polvo para Hornear",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15433,"Sardina Paco Fish en Tomate",75.00,75.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15437,"Tortila de Maiz Amarillo",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15438,"Vinagro de Arroz",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15440,"Vino Blanco Alta Cumbre",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15441,"Vino Tinto Alta Cumbre",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15442,"Algas Wakame",100.00,100.00,0.35
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15443,"Ciruela Pasas Ligo",100.56,100.56,23.92
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15447,"Arroz Golden",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15448,"Arroz Salvaje Roland",100.00,100.00,14.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15449,"Aceituna Goya",100.00,100.00,1.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15451,"Cativia de Queso",10.00,10.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15454,"Pan Mini Crissant de Mantequilla",10.00,10.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15457,"Crema de Leche Alle & Viure",80.00,80.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15464,"Queso Gorgonzola Auricchio",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15466,"Queso Mustel",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15470,"Suaper de Primera Fibra 28",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15473,"Pan Viga Lumijor",215.00,215.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15474,"Balleta de Cocina",130.00,130.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15475,"Casabe Natural",49.00,49.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15491,"Barrigada C/30 LBS APROX",89.00,89.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15492,"Vima Atun en Aceite Vegetal ",270.00,270.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15495,"Alas de Pollo/Fresca",85.00,85.00,40.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15498,"Servilleta Dispenser 10/1",365.00,365.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15499,"servilleta 10*10 Negras 2ply 1000/1",1750.00,1750.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15503,"Yogur Varidos ",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15504,"Harina De Yuca",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15510,"Botellón de agua (5Gls)",30.00,30.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15512,"Yogurt San Juan 190 GR",34.48,34.48,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15513,"Carnation Leche Evaporada ",45.00,45.00,5.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15518,"bils cerveza 24/12 oz",125.01,125.01,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15519,"bliss cerveza 24/12 onza",125.00,125.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15520,"Ale Cerveza 24/12 oz",125.00,125.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15523,"Almendra Members Funda 2 Lbs",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15524,"Arroz para Sushi",150.00,150.00,12.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15525,"Pimiento Piquillo",129.91,129.91,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15526,"Alga Sushi Nori",120.00,120.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15527,"Algas de Colores para Sushi",120.00,120.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15528,"Arroz la Garza (1/5Lbs)",100.00,100.00,2.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15529,"Arroz Iberia 50 Lbs",400.00,400.00,5.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15530,"Harina de Maiz para Chenchen",150.00,150.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15531,Nabo,35.00,35.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15535,"S.Pellegrino 15/1 750 ml ",1390.00,1390.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15536,"S.Pellegrino 24/1 250ml",1320.00,1320.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15537,"Insecticida Double",122.88,122.88,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15538,"Yoplait Yogurt Natural",164.65,164.65,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15539,"Bon Jugo Tamarindo",293.22,293.22,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15540,"Guarragana k- Sabitos A",106.77,106.77,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15541,"Rolan Quinoa Negra",323.72,323.72,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15542,"Goya Quinoa Organica",203.38,203.38,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15543,"Granix Miel 24 onz",168.00,168.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15544,"Pasteles en hoja res- platano",42.50,42.50,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15545,"Pasteles en hoja yuca pollo",43.00,43.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15546,"Nueces Peladas Diamon (lata)",485.79,485.79,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15547,"Feta Presidente",375.00,375.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15548,"Pasa sin semilla lig.",97.45,97.45,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15549,"Miel de Primera 700 ml",220.00,220.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15550,"Harina Grano de Oro",15.00,15.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15551,"Pastrami de Pavo",211.86,211.86,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15552,"Empanadas peq Taquedo",50.00,50.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15557,"Seven up refresco 12/4 ",152.54,152.54,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15566,"Goya Habichuelas Rojas ",38.13,38.13,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15567,"Hersshey choco syrup",152.54,152.54,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15568,"Hershys caramelo syrup",156.77,156.77,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15569,"Aunt jemina syrup orig",148.30,148.30,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15570,"Harina supermoist french v",101.69,101.69,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15571,"Harina Blanquita Integral ",85.00,85.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15572,"Bandeja Base Negra y tapa Trans Grande 751",1950.00,1950.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15573,"Fundas 55 GLS Negra 100/1L",450.00,450.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15574,"Queso Grana palano",266.00,266.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15575,"Queso Dane Enmetal Burlander Barra",150.00,150.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15576,"Queso Tilsit Barra Ammeland.",105.00,105.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15577,"Queso Gran Bavarese Azul",175.00,175.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15578,"Jamon Serrano Cava Deshue",494.00,494.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15579,"Koko Estampado",90.00,90.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15585,"Corazón de Leche Ta ",215.00,215.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15586,"Vino cune Tinto Crianz",8542.37,8542.37,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15587,"Yogurt Yoka  2.5",30.17,30.17,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15590,"Mangalisa ",110.00,110.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15592,"Yogurt Yoka 6 oZ",19.87,19.87,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15593,"Crisol Aceite 250 onz",590.51,590.51,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15594,"Goya Guandules Verdes",80.50,80.50,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15595,"Linguini Gallo Recto",75.00,75.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",15596,"Maria Tortilla",46.61,46.61,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14473,"Carne Molida de 1ra (paq/1lb)",85.00,85.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14474,"Carne de Hamburguesa",1.00,1.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14475,"Carne de Hamburguesa Diseca",1.00,1.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14476,"Bola de Res",1.00,1.00,27.92
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14477,"Chivo/ Borrego Entero 6 Cortes",165.00,165.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14478,"Chorizo Pepperone",127.11,127.11,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14479,"Chorizo Noreña",1.00,1.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14481,"Chuleta de Cerdo Fresca",68.00,68.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14482,Churrasco,1.00,1.00,44.54
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14484,"Costilla De Cerdo",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14486,"Filete de Res Angus",595.00,595.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14487,"Filete de Cerdo Fresco",122.00,122.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14490,"Jamón Serrano longeado ",190.79,190.79,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14498,"Jamón de Pavo",10.00,10.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14499,"Jamon Iberico Desuesado",1670.00,1670.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14500,"Jamon Picnic",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14502,Longaniza,92.40,92.40,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14504,"PAPAS PREC. CORTE RECTO3/8",32.00,32.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14507,"Pechuga de Pollo",68.00,68.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14509,"Pierna de Cerdo Congelada",75.00,75.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14510,"Pollo Entero",52.00,52.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14511,"Salami Super Especial",95.00,95.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14514,"Salchicha Desayuno Cocida",91.76,91.76,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14516,Tocineta,145.00,145.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14517,"Almeja Blanca",79.00,79.00,23.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14518,"Atun Blanco",639.00,639.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14519,"Atun Rojo",1.00,1.00,38.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14520,"Calamar Fresco",100.00,100.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14521,"Camarones 16/20",205.00,205.00,60.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14524,"Dorado Entero",130.00,130.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14525,Langosta,300.00,300.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14526,"Mejillones 1/2 Concha",130.00,130.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14527,"Masa de Cangrejo",260.00,260.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14528,"Mero Basa",65.00,65.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14530,"Chillo Entero LImp. 1-2 Lib",215.00,215.00,41.20
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14532,Pulpo,160.00,160.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14536,"Salmon Entero Fresco",330.00,330.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14540,"Cream Cheese",140.00,140.00,0.00
2018-02-28,55,"TRULUCK ENTERPRISE SRL",14542,"Crema de Leche Parmalat",165.00,165.00,0.00
